Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,G,P,BF,ERA,FIP,xFIP,WHIP,BA,OBP,SLG,OPS,K%,BB%,HR%,BABIP,OutRate,wOBA,LOB%
,1360498409,C. Kiper,Christian Kiper,Kiper,Christian,1B,Bellarmine University,BU,730167552,Bellarmine,BBC,L,L,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1361255396,S. Darnell,Sean Darnell,Darnell,Sean,2B,Troy University,TROY,730378496,Troy,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1482505206,D. Kuehl,Dillon Kuehl,Kuehl,Dillon,RF,Troy University,TROY,730378496,Troy,BBC,L,L,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1640090673,C. Eubanks,Cason Eubanks,Eubanks,Cason,SS,Troy University,TROY,730378496,Troy,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1812663219,J. Janicki,Jimmy Janicki,Janicki,Jimmy,3B,Troy University,TROY,730378496,Troy,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1832307266,H. Bowman,Harrison Bowman,Bowman,Harrison,LF,Troy University,TROY,730378496,Troy,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1871278471,T. Lejeune,Tyler Lejeune,Lejeune,Tyler,LF,Troy University,TROY,730378496,Troy,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1912613998,M. Acton,Mason Acton,Acton,Mason,C,Bellarmine University,BU,730167552,Bellarmine,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1029774878,T. Chun,Tanner Chun,Chun,Tanner,LF,Tulane University,TULN,730354176,Tulane,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1154689268,K. Babin,Kael Babin,Babin,Kael,LF,University of Nebraska-Omaha,NEOM,730235648,Omaha,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1259857117,E. Hoerner,Eli Hoerner,Hoerner,Eli,CF,University of Nebraska-Omaha,NEOM,730235648,Omaha,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1662938658,N. Johnson,Nate Johnson,Johnson,Nate,1B,Tulane University,TULN,730354176,Tulane,BBC,S,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1876001487,M. Gaines,Mason Gaines,Gaines,Mason,LF,University of Nebraska-Omaha,NEOM,730235648,Omaha,BBC,L,L,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1004169216,N. Vargas,Nate Vargas,Vargas,Nate,C,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1155244449,A. Keller,Andrew Keller,Keller,Andrew,RF,Campbell University,CAMP,730187776,Campbell,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1233774389,D. Albert,Davis Albert,Albert,Davis,LF,Campbell University,CAMP,730187776,Campbell,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1400143090,J. Morton,Joey Morton,Morton,Joey,1B,Campbell University,CAMP,730187776,Campbell,BBC,L,L,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1426067253,W. Woodcox,Wilson Woodcox,Woodcox,Wilson,3B,Campbell University,CAMP,730187776,Campbell,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1529665535,C. Kosciusko,Cole Kosciusko,Kosciusko,Cole,LF,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,L,L,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1788086933,B. Karpowicz,Ben Karpowicz,Karpowicz,Ben,LF,Campbell University,CAMP,730187776,Campbell,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1000616073,J. Barnhardt,Joseph Barnhardt,Barnhardt,Joseph,C,Utah Valley University,UVU,730263552,Utah Valley,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1000987464,T. Reis,Tyson Reis,Reis,Tyson,C,UC Riverside,UCRV,730281728,UC Riverside,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1009011935,D. Massey,DJ Massey,Massey,DJ,SS,Utah Valley University,UVU,730263552,Utah Valley,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1023057846,I. Hernandez,Isaiah Hernandez,Hernandez,Isaiah,LF,UC Riverside,UCRV,730281728,UC Riverside,BBC,L,L,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1223706782,E. Bergan,Ethan Bergan,Bergan,Ethan,C,UC Riverside,UCRV,730281728,UC Riverside,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1749940422,B. Block,Brody Block,Block,Brody,LF,Utah Valley University,UVU,730263552,Utah Valley,BBC,L,L,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1818558744,J. De Anda,Jimmy De Anda,De Anda,Jimmy,LF,Utah Valley University,UVU,730263552,Utah Valley,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1912854991,D. Longo,Dom Longo,Longo,Dom,3B,Utah Valley University,UVU,730263552,Utah Valley,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1342167432,R. Schuerman,Rece Schuerman,Schuerman,Rece,C,Gonzaga University,GONZ,730200832,Gonzaga,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1708586628,T. Yukumoto,Ty Yukumoto,Yukumoto,Ty,SS,Gonzaga University,GONZ,730200832,Gonzaga,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1750819940,M. Bell,Mikey Bell,Bell,Mikey,RF,Gonzaga University,GONZ,730200832,Gonzaga,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1193792412,D. Vachini,Dante Vachini,Vachini,Dante,LF,Cal Poly,CP,5487,Cal Poly,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1795910842,N. Castellon,Nate Castellon,Castellon,Nate,SS,Cal Poly,CP,5487,Cal Poly,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1129956854,M. Perry,Max Perry,Perry,Max,SS,Virginia Military Institute,VMI,730173440,VMI,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1327605561,J. Jimenez,Julian Jimenez,Jimenez,Julian,CF,University of Maryland Eastern Shore,UMES,730289152,Maryland Eastern Shore,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1342170748,A. Carson,Ansel Carson,Carson,Ansel,SS,University of Maryland Eastern Shore,UMES,730289152,Maryland Eastern Shore,BBC,S,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1446969335,J. Gonzalez Perez,Jonathan Gonzalez Perez,Gonzalez Perez,Jonathan,C,University of Maryland Eastern Shore,UMES,730289152,Maryland Eastern Shore,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1477116653,D. Aponte,Diego Aponte,Aponte,Diego,1B,University of Maryland Eastern Shore,UMES,730289152,Maryland Eastern Shore,BBC,L,L,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1730471649,A. Schnarrs,Ayden Schnarrs,Schnarrs,Ayden,3B,Virginia Military Institute,VMI,730173440,VMI,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1762898844,B. Torres,Boston Torres,Torres,Boston,LF,Virginia Military Institute,VMI,730173440,VMI,BBC,L,L,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1795284680,E. Negron,Elijah Negron,Negron,Elijah,2B,University of Maryland Eastern Shore,UMES,730289152,Maryland Eastern Shore,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1028338326,J. Davis,Jared Davis,Davis,Jared,2B,Virginia Tech,VT,2293,Virginia Tech,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1143623033,R. Kirtley,Ryder Kirtley,Kirtley,Ryder,2B,Virginia Tech,VT,2293,Virginia Tech,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1174043694,H. Lutterman,Hudson Lutterman,Lutterman,Hudson,3B,Virginia Tech,VT,2293,Virginia Tech,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1175115224,D. Bowne,Deacon Bowne,Bowne,Deacon,C,Bucknell University,BUCK,730214144,Bucknell,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1248569378,G. Hunter,Grant Hunter,Hunter,Grant,RF,Virginia Tech,VT,2293,Virginia Tech,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1285058312,M. Jordan,Mycah Jordan,Jordan,Mycah,CF,Virginia Tech,VT,2293,Virginia Tech,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1389402065,G. Bullock,Garrison Bullock,Bullock,Garrison,C,Bucknell University,BUCK,730214144,Bucknell,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1885870978,J. Beiswenger,Jaxon Beiswenger,Beiswenger,Jaxon,3B,Bucknell University,BUCK,730214144,Bucknell,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1943433924,A. French,Anderson French,French,Anderson,C,Virginia Tech,VT,2293,Virginia Tech,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1847183047,S. Torres,Sebastian Torres,Torres,Sebastian,SS,Indiana State University,INST,730350080,Indiana State,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1086619809,D. Wentz,Dalton Wentz,Wentz,Dalton,3B,Wake Forest University,WAKE,730373376,Wake Forest,BBC,S,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1342169479,R. Preisano,Ryan Preisano,Preisano,Ryan,1B,Wake Forest University,WAKE,730373376,Wake Forest,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1677020009,C. Baxter,Cuyler Baxter,Baxter,Cuyler,3B,Wake Forest University,WAKE,730373376,Wake Forest,BBC,S,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1968991292,M. Conte,Matt Conte,Conte,Matt,C,Wake Forest University,WAKE,730373376,Wake Forest,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1367354529,S. Alemais,Seven Alemais,Alemais,Seven,C,Wake Forest University,WAKE,730373376,Wake Forest,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1426279844,L. Monico,Luke Monico,Monico,Luke,RF,Marist College,MRST,730374656,Marist,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1181416581,D. Barragan,Drew Barragan,Barragan,Drew,SS,Western Kentucky University,WKU,730212096,Western Kentucky,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1342167540,B. Bakes,Brayden Bakes,Bakes,Brayden,P,Illinois State University,ILST,730258944,Illinois State,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1342167549,K. Gibson,Kyle Gibson,Gibson,Kyle,3B,Illinois State University,ILST,730258944,Illinois State,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1342169528,A. Westbrook,Anthony Westbrook,Westbrook,Anthony,C,Western Kentucky University,WKU,730212096,Western Kentucky,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1440862107,E. Machej,Eric Machej,Machej,Eric,2B,Illinois State University,ILST,730258944,Illinois State,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1460638543,R. Wideman,Ryan Wideman,Wideman,Ryan,CF,Western Kentucky University,WKU,730212096,Western Kentucky,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1788051758,C. Hill,Cameron Hill,Hill,Cameron,CF,Illinois State University,ILST,730258944,Illinois State,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1210182431,T. Marsala,Thomas Marsala,Marsala,Thomas,LF,Western Kentucky University,WKU,730212096,Western Kentucky,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1339514255,K. Hvidsten,Kyle Hvidsten,Hvidsten,Kyle,C,Western Kentucky University,WKU,730212096,Western Kentucky,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1396854976,D. Fiveash,Dalton Fiveash,Fiveash,Dalton,1B,Western Kentucky University,WKU,730212096,Western Kentucky,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1799127669,K. Kennedy,Karson Kennedy,Kennedy,Karson,C,Illinois State University,ILST,730258944,Illinois State,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1984980657,J. Siervo,Joe Siervo,Siervo,Joe,LF,Western Kentucky University,WKU,730212096,Western Kentucky,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1000403987,D. Pena,Diego Pena,Pena,Diego,C,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1150014006,I. Sturgess,Isaac Sturgess,Sturgess,Isaac,RF,Michigan State University,MSU,1551,Michigan State,BBC,L,L,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1048984355,L. Weidner,Landon Weidner,Weidner,Landon,RF,University of West Georgia,UOWG,730308864,West Georgia,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1213606199,J. DAltrui,Jake DAltrui,DAltrui,Jake,SS,University of New Orleans,UNO,5380,New Orleans,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1221556935,N. Darden,Noah Darden,Darden,Noah,P,University of West Georgia,UOWG,730308864,West Georgia,BBC,L,L,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1342168158,J. Best,Justin Best,Best,Justin,RF,University of New Orleans,UNO,5380,New Orleans,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1385576884,B. McDevit,Brady McDevit,McDevit,Brady,LF,University of West Georgia,UOWG,730308864,West Georgia,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1516543525,W. McConell,Walt McConell,McConell,Walt,SS,University of West Georgia,UOWG,730308864,West Georgia,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1552347049,C. Prince,Cooper Prince,Prince,Cooper,CF,University of West Georgia,UOWG,730308864,West Georgia,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1598424062,C. Dierdorf,Carter Dierdorf,Dierdorf,Carter,1B,University of West Georgia,UOWG,730308864,West Georgia,BBC,L,L,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1626227274,B. Bradford,Blake Bradford,Bradford,Blake,3B,University of West Georgia,UOWG,730308864,West Georgia,BBC,S,L,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1700553424,P. McCullough,Patrick McCullough,McCullough,Patrick,2B,University of West Georgia,UOWG,730308864,West Georgia,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1712724103,C. Husser,Collin Husser,Husser,Collin,RF,University of New Orleans,UNO,5380,New Orleans,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1900944940,M. Cooper,Mason Cooper,Cooper,Mason,C,University of West Georgia,UOWG,730308864,West Georgia,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1167500909,M. Kosuda,Mathew Kosuda,Kosuda,Mathew,2B,College of William & Mary,WM,730232064,William & Mary,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1369809016,N. Notarangelo,Nicolas Notarangelo,Notarangelo,Nicolas,LF,University of Rhode Island,URI,730163712,Rhode Island,BBC,L,L,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1838954047,J. Laskofski,Jamie Laskofski,Laskofski,Jamie,3B,College of William & Mary,WM,730232064,William & Mary,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1031592629,E. Wilson,Ethan Wilson,Wilson,Ethan,CF,Winthrop University,WIN,730294784,Winthrop,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1342169592,J. Skowronski,Josh Skowronski,Skowronski,Josh,LF,Winthrop University,WIN,730294784,Winthrop,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1376880456,G. Natividad,Gabe Natividad,Natividad,Gabe,2B,Winthrop University,WIN,730294784,Winthrop,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1501655486,M. DeShiro,Matt DeShiro,DeShiro,Matt,2B,Merrimack College,MRMK,730295552,Merrimack,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1892466609,C. Crowley,Colin Crowley,Crowley,Colin,3B,Winthrop University,WIN,730294784,Winthrop,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1930556790,J. Hamilton,Jayden Hamilton,Hamilton,Jayden,3B,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1936386022,D. Vela,Dusty Vela,Vela,Dusty,SS,Winthrop University,WIN,730294784,Winthrop,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1743237802,C. Bowling,Chet Bowling,Bowling,Chet,C,Winthrop University,WIN,730294784,Winthrop,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1142296961,C. Steinbaugh,Cale Steinbaugh,Steinbaugh,Cale,1B,Ohio University,OHIO,730298368,Ohio,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1234177521,M. Ineich,Matt Ineich,Ineich,Matt,2B,Ohio University,OHIO,730298368,Ohio,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1445319767,T. Hardin,Tanner Hardin,Hardin,Tanner,2B,Wofford College,WOF,730176512,Wofford,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1928608981,H. Herndon,Hunter Herndon,Herndon,Hunter,1B,Wofford College,WOF,730176512,Wofford,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1929935593,B. Timblin,Ben Timblin,Timblin,Ben,CF,Wofford College,WOF,730176512,Wofford,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1197139488,R. Feliz,Raul Feliz,Feliz,Raul,C,Wofford College,WOF,730176512,Wofford,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1342169599,H. Campi,Harrison Campi,Campi,Harrison,2B,Wofford College,WOF,730176512,Wofford,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1670368051,D. Shepherd,Dylan Shepherd,Shepherd,Dylan,1B,Ohio University,OHIO,730298368,Ohio,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1870804725,L. Grantham,Lucas Grantham,Grantham,Lucas,C,Wofford College,WOF,730176512,Wofford,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1428388176,J. Williamson,JoJo Williamson,Williamson,JoJo,P,University of Alabama,ALA,730206976,Alabama,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1448235871,A. Modugno,Andre Modugno,Modugno,Andre,P,University of Alabama,ALA,730206976,Alabama,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1558672351,K. Unruh,Kenton Unruh,Unruh,Kenton,RF,Bradley University,BRAD,730253312,Bradley,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1588199652,J. Young Jr.,Jon Young Jr.,Young Jr.,Jon,2B,University of Alabama,ALA,730206976,Alabama,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1638395641,S. Griggs,Sean Griggs,Griggs,Sean,RF,University of Alabama,ALA,730206976,Alabama,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1705183910,P. Steele,Peyton Steele,Steele,Peyton,LF,University of Alabama,ALA,730206976,Alabama,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1864986957,D. Anselmo,Dominic Anselmo,Anselmo,Dominic,C,Bradley University,BRAD,730253312,Bradley,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1898473718,J. Smith,Jackson Smith,Smith,Jackson,SS,Bradley University,BRAD,730253312,Bradley,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1342169078,A. Hunt,Andrew Hunt,Hunt,Andrew,LF,UAB,UAB,730345984,UAB,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1899797393,L. Beaver,Landon Beaver,Beaver,Landon,1B,UAB,UAB,730345984,UAB,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1072962199,T. Cupp,Ty Cupp,Cupp,Ty,C,Mercyhurst College,MCYH,730196224,Mercyhurst,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1088139176,M. Roncalli,Matthew Roncalli,Roncalli,Matthew,C,UAB,UAB,730345984,UAB,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1125900267,Z. Zimmerman,Zachary Zimmerman,Zimmerman,Zachary,P,Mercyhurst College,MCYH,730196224,Mercyhurst,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1236214824,B. Collins,Brodie Collins,Collins,Brodie,C,Mercyhurst College,MCYH,730196224,Mercyhurst,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1296704569,J. Merrick,Jake Merrick,Merrick,Jake,3B,UAB,UAB,730345984,UAB,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1632945635,J. Head,John Paul Head,Head,John Paul,C,UAB,UAB,730345984,UAB,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1811961011,P. Sullivan,Patrick Sullivan,Sullivan,Patrick,P,Mercyhurst College,MCYH,730196224,Mercyhurst,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1969959823,A. Keating,Aaron Keating,Keating,Aaron,CF,Mercyhurst College,MCYH,730196224,Mercyhurst,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1996692545,N. Frizell,Nico Frizell,Frizell,Nico,LF,Mercyhurst College,MCYH,730196224,Mercyhurst,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1492912169,H. Miller,Hunter Miller,Miller,Hunter,LF,University of Southern Indiana,SIND,730288640,Southern Indiana,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1581218190,P. Martin,Parker Martin,Martin,Parker,3B,University of Southern Indiana,SIND,730288640,Southern Indiana,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1362804194,C. Marisca,Charlie Marisca,Marisca,Charlie,C,University of Southern Indiana,SIND,730288640,Southern Indiana,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1560901091,N. Smallwood,Noah Smallwood,Smallwood,Noah,2B,University of Southern Indiana,SIND,730288640,Southern Indiana,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1342166625,B. Briggs,Brody Briggs,Briggs,Brody,C,Arizona State University,ASU,5035,Arizona State,BBC,L,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
,1539886075,D. Rodriguez,Dominic Rodriguez,Rodriguez,Dominic,RF,University of Arizona,ARIZ,232,Arizona,BBC,R,R,0,0,0,-,3.18,3.18,-,-,-,-,-,-,-,-,-,100.0%,-,-
